,id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
310,3106189574,28807.64000000,0.00069000,19.87727160,1683237885532,True,True
311,3106189575,28807.38000000,0.00064000,18.43672320,1683237885532,True,True
312,3106189576,28807.18000000,0.00007000,2.01650260,1683237885532,True,True
313,3106189577,28807.18000000,0.00058000,16.70816440,1683237885537,True,True
314,3106189578,28807.03000000,0.00064000,18.43649920,1683237885543,True,True
315,3106189579,28806.88000000,0.00845000,243.41813600,1683237885586,True,True
316,3106189580,28806.88000000,0.00200000,57.61376000,1683237885615,True,True
317,3106189581,28806.88000000,0.01100000,316.87568000,1683237886052,True,True
318,3106189582,28806.88000000,0.00062000,17.86026560,1683237886125,True,True
319,3106189583,28806.88000000,0.10380000,2990.15414400,1683237886129,True,True
320,3106189584,28806.88000000,0.01929000,555.68471520,1683237886336,True,True
321,3106189585,28806.88000000,0.00496000,142.88212480,1683237886527,True,True
322,3106189586,28806.88000000,0.00174000,50.12397120,1683237887405,True,True
323,3106189587,28806.88000000,0.00052000,14.97957760,1683237887554,True,True
324,3106189588,28806.88000000,0.01040000,299.59155200,1683237888280,True,True
325,3106189589,28806.88000000,0.01929000,555.68471520,1683237888336,True,True
326,3106189590,28806.89000000,0.00099000,28.51882110,1683237888428,False,True
327,3106189591,28806.89000000,0.00038000,10.94661820,1683237888557,False,True
328,3106189592,28806.88000000,0.00148000,42.63418240,1683237888727,True,True
329,3106189593,28806.88000000,0.00287000,82.67574560,1683237888727,True,True
330,3106189594,28806.88000000,0.00314000,90.45360320,1683237888749,True,True
331,3106189595,28806.88000000,0.00659000,189.83733920,1683237889002,True,True
332,3106189596,28806.88000000,0.00035000,10.08240800,1683237889002,True,True
333,3106189597,28806.88000000,0.00634000,182.63561920,1683237889336,True,True
334,3106189598,28806.88000000,0.01295000,373.04909600,1683237889336,True,True
335,3106189599,28806.88000000,0.00496000,142.88212480,1683237889676,True,True
336,3106189600,28806.89000000,0.00488000,140.57762320,1683237889722,False,True
337,3106189601,28806.89000000,0.01367000,393.79018630,1683237889976,False,True
338,3106189602,28806.88000000,0.01039000,299.30348320,1683237890280,True,True
339,3106189603,28806.88000000,0.00892000,256.95736960,1683237890333,True,True
340,3106189604,28806.89000000,0.00086000,24.77392540,1683237890562,False,True
341,3106189605,28806.88000000,0.00343000,98.80759840,1683237890691,True,True
342,3106189606,28806.88000000,0.00387000,111.48262560,1683237890781,True,True
343,3106189607,28806.88000000,0.01039000,299.30348320,1683237891280,True,True
344,3106189608,28806.88000000,0.00174000,50.12397120,1683237891340,True,True
345,3106189609,28806.88000000,0.00223000,64.23934240,1683237891725,True,True
346,3106189610,28806.88000000,0.00253000,72.88140640,1683237892263,True,True
347,3106189611,28806.88000000,0.00893000,257.24543840,1683237892334,True,True
348,3106189612,28806.88000000,0.01824000,525.43749120,1683237893306,True,True
349,3106189613,28806.88000000,0.00893000,257.24543840,1683237893334,True,True
350,3106189614,28806.88000000,0.00164000,47.24328320,1683237894884,True,True
351,3106189615,28806.88000000,0.02081000,599.47117280,1683237894935,True,True
352,3106189616,28806.89000000,0.00147000,42.34612830,1683237894958,False,True
353,3106189617,28806.88000000,0.03282000,945.44180160,1683237894968,True,True
354,3106189618,28806.88000000,0.00118000,33.99211840,1683237895026,True,True
355,3106189619,28806.89000000,0.00102000,29.38302780,1683237895074,False,True
356,3106189620,28806.89000000,0.00158000,45.51488620,1683237895757,False,True
357,3106189621,28806.88000000,0.03281000,945.15373280,1683237896967,True,True
358,3106189622,28806.88000000,0.02041000,587.94842080,1683237897008,True,True
359,3106189623,28806.88000000,0.07884000,2271.13441920,1683237897010,True,True
360,3106189624,28806.88000000,0.07274000,2095.41245120,1683237897010,True,True
361,3106189625,28806.88000000,0.07538000,2171.46261440,1683237897011,True,True
362,3106189626,28806.88000000,0.16032000,4618.31900160,1683237897012,True,True
